,n,m,is_metal,diameter,chiral_angle,peakposition,peakhight,energy_separation
15168,39,35,0,50.903423,28.212486,1.036,0.180867,2.072
15169,39,35,0,50.903423,28.212486,1.124,0.20142,2.248
15170,39,35,0,50.903423,28.212486,1.26,0.222152,2.52
15171,39,35,0,50.903423,28.212486,1.35,0.242705,2.7
15172,39,35,0,50.903423,28.212486,1.474,0.253428,2.948
15173,39,35,0,50.903423,28.212486,1.566,0.273266,3.132
15174,39,35,0,50.903423,28.212486,1.678,0.254501,3.356
15175,39,35,0,50.903423,28.212486,1.77,0.294534,3.54
15176,39,35,0,50.903423,28.212486,1.868,0.310262,3.736
15177,39,35,0,50.903423,28.212486,1.962,0.328492,3.924
15178,39,35,0,50.903423,28.212486,2.046,0.341717,4.092
15179,39,35,0,50.903423,28.212486,2.14,0.367096,4.28
15180,39,35,0,50.903423,28.212486,2.21,0.381215,4.42
15181,39,35,0,50.903423,28.212486,2.302,0.408023,4.604
15182,39,35,0,50.903423,28.212486,2.358,0.416602,4.716
15183,39,35,0,50.903423,28.212486,2.446,0.435904,4.892
15184,39,35,0,50.903423,28.212486,2.49,0.459495,4.98
15185,39,35,0,50.903423,28.212486,2.572,0.47004,5.144
15186,39,35,0,50.903423,28.212486,2.604,0.495776,5.208
15187,39,35,0,50.903423,28.212486,2.678,0.502746,5.356
15188,39,35,0,50.903423,28.212486,2.7,0.537061,5.4
15189,39,35,0,50.903423,28.212486,2.766,0.540635,5.532
15190,39,35,0,50.903423,28.212486,2.83,0.614984,5.66
15191,39,35,0,50.903423,28.212486,2.838,0.697196,5.676
15192,39,35,0,50.903423,28.212486,2.898,0.945441,5.796
15193,39,35,0,50.903423,28.212486,2.92,0.689153,5.84
15194,39,35,0,50.903423,28.212486,2.98,0.645188,5.96
15195,39,36,1,51.579951,28.677046,0.242,0.122583,0.484
15196,39,36,1,51.579951,28.677046,0.484,0.158917,0.968
15197,39,36,1,51.579951,28.677046,0.722,0.188725,1.444
15198,39,36,1,51.579951,28.677046,0.95,0.17532,1.9
15199,39,36,1,51.579951,28.677046,0.956,0.216592,1.912
15200,39,36,1,51.579951,28.677046,1.174,0.206186,2.348
15201,39,36,1,51.579951,28.677046,1.184,0.248517,2.368
15202,39,36,1,51.579951,28.677046,1.39,0.212359,2.78
15203,39,36,1,51.579951,28.677046,1.404,0.282029,2.808
15204,39,36,1,51.579951,28.677046,1.596,0.232643,3.192
15205,39,36,1,51.579951,28.677046,1.614,0.283087,3.228
15206,39,36,1,51.579951,28.677046,1.79,0.294022,3.58
15207,39,36,1,51.579951,28.677046,1.812,0.337588,3.624
15208,39,36,1,51.579951,28.677046,1.972,0.322067,3.944
15209,39,36,1,51.579951,28.677046,1.998,0.343056,3.996
15210,39,36,1,51.579951,28.677046,2.14,0.345525,4.28
15211,39,36,1,51.579951,28.677046,2.168,0.383799,4.336
15212,39,36,1,51.579951,28.677046,2.294,0.380624,4.588
15213,39,36,1,51.579951,28.677046,2.324,0.4159,4.648
15214,39,36,1,51.579951,28.677046,2.432,0.415018,4.864
15215,39,36,1,51.579951,28.677046,2.464,0.46264,4.928
15216,39,36,1,51.579951,28.677046,2.554,0.458583,5.108
15217,39,36,1,51.579951,28.677046,2.586,0.4607,5.172
15218,39,36,1,51.579951,28.677046,2.658,0.496505,5.316
15219,39,36,1,51.579951,28.677046,2.688,0.545185,5.376
15220,39,36,1,51.579951,28.677046,2.744,0.543598,5.488
15221,39,36,1,51.579951,28.677046,2.77,0.57905,5.54
15222,39,36,1,51.579951,28.677046,2.812,0.608505,5.624
15223,39,36,1,51.579951,28.677046,2.834,0.661066,5.668
15224,39,36,1,51.579951,28.677046,2.86,0.677998,5.72
15225,39,36,1,51.579951,28.677046,2.876,0.751195,5.752
15226,39,36,1,51.579951,28.677046,2.89,0.811869,5.78
15227,39,36,1,51.579951,28.677046,2.904,0.807989,5.808
15228,39,36,1,51.579951,28.677046,2.944,0.653305,5.888
15229,39,37,0,52.259782,29.129548,0.08,0.030987,0.16
15230,39,37,0,52.259782,29.129548,0.16,0.047003,0.32
15231,39,37,0,52.259782,29.129548,0.318,0.076249,0.636
15232,39,37,0,52.259782,29.129548,0.398,0.090872,0.796
15233,39,37,0,52.259782,29.129548,0.556,0.116984,1.112
15234,39,37,0,52.259782,29.129548,0.632,0.131085,1.264
15235,39,37,0,52.259782,29.129548,0.79,0.152149,1.58
15236,39,37,0,52.259782,29.129548,0.864,0.154064,1.728
15237,39,37,0,52.259782,29.129548,1.02,0.157198,2.04
15238,39,37,0,52.259782,29.129548,1.088,0.204897,2.176
15239,39,37,0,52.259782,29.129548,1.24,0.206637,2.48
15240,39,37,0,52.259782,29.129548,1.304,0.225961,2.608
15241,39,37,0,52.259782,29.129548,1.454,0.241106,2.908
15242,39,37,0,52.259782,29.129548,1.512,0.258863,3.024
15243,39,37,0,52.259782,29.129548,1.658,0.274008,3.316
15244,39,37,0,52.259782,29.129548,1.71,0.294027,3.42
15245,39,37,0,52.259782,29.129548,1.85,0.297683,3.7
15246,39,37,0,52.259782,29.129548,1.896,0.326407,3.792
15247,39,37,0,52.259782,29.129548,2.03,0.332326,4.06
15248,39,37,0,52.259782,29.129548,2.07,0.33633,4.14
15249,39,37,0,52.259782,29.129548,2.196,0.367491,4.392
15250,39,37,0,52.259782,29.129548,2.228,0.391166,4.456
15251,39,37,0,52.259782,29.129548,2.346,0.394822,4.692
15252,39,37,0,52.259782,29.129548,2.372,0.426505,4.744
15253,39,37,0,52.259782,29.129548,2.48,0.427376,4.96
15254,39,37,0,52.259782,29.129548,2.5,0.464455,5.0
15255,39,37,0,52.259782,29.129548,2.598,0.444088,5.196
15256,39,37,0,52.259782,29.129548,2.612,0.515288,5.224
15257,39,37,0,52.259782,29.129548,2.696,0.515288,5.392
15258,39,37,0,52.259782,29.129548,2.706,0.567687,5.412
15259,39,37,0,52.259782,29.129548,2.776,0.569254,5.552
15260,39,37,0,52.259782,29.129548,2.782,0.634013,5.564
15261,39,37,0,52.259782,29.129548,2.878,0.837691,5.756
15262,39,37,0,52.259782,29.129548,2.898,0.952935,5.796
15263,39,37,0,52.259782,29.129548,2.918,0.734459,5.836
15264,39,37,0,52.259782,29.129548,2.976,0.631402,5.952
15265,39,38,0,52.942788,29.570401,0.078,0.031618,0.156
15266,39,38,0,52.942788,29.570401,0.158,0.046396,0.316
15267,39,38,0,52.942788,29.570401,0.314,0.078014,0.628
15268,39,38,0,52.942788,29.570401,0.394,0.080592,0.788
15269,39,38,0,52.942788,29.570401,0.548,0.11685,1.096
15270,39,38,0,52.942788,29.570401,0.626,0.134205,1.252
15271,39,38,0,52.942788,29.570401,0.778,0.151561,1.556
15272,39,38,0,52.942788,29.570401,0.856,0.150874,1.712
15273,39,38,0,52.942788,29.570401,1.002,0.177165,2.004
15274,39,38,0,52.942788,29.570401,1.078,0.192287,2.156
15275,39,38,0,52.942788,29.570401,1.22,0.208783,2.44
15276,39,38,0,52.942788,29.570401,1.296,0.21033,2.592
15277,39,38,0,52.942788,29.570401,1.43,0.24212,2.86
15278,39,38,0,52.942788,29.570401,1.504,0.233012,3.008
15279,39,38,0,52.942788,29.570401,1.63,0.268755,3.26
15280,39,38,0,52.942788,29.570401,1.702,0.257757,3.404
15281,39,38,0,52.942788,29.570401,1.82,0.283189,3.64
15282,39,38,0,52.942788,29.570401,1.888,0.316525,3.776
15283,39,38,0,52.942788,29.570401,1.996,0.323399,3.992
15284,39,38,0,52.942788,29.570401,2.062,0.340067,4.124
15285,39,38,0,52.942788,29.570401,2.16,0.355189,4.32
15286,39,38,0,52.942788,29.570401,2.222,0.391103,4.444
15287,39,38,0,52.942788,29.570401,2.31,0.391103,4.62
15288,39,38,0,52.942788,29.570401,2.366,0.40296,4.732
15289,39,38,0,52.942788,29.570401,2.444,0.418254,4.888
15290,39,38,0,52.942788,29.570401,2.496,0.452277,4.992
15291,39,38,0,52.942788,29.570401,2.564,0.427361,5.128
15292,39,38,0,52.942788,29.570401,2.608,0.481146,5.216
15293,39,38,0,52.942788,29.570401,2.664,0.503657,5.328
15294,39,38,0,52.942788,29.570401,2.704,0.539743,5.408
15295,39,38,0,52.942788,29.570401,2.748,0.549194,5.496
15296,39,38,0,52.942788,29.570401,2.78,0.582187,5.56
15297,39,38,0,52.942788,29.570401,2.814,0.612602,5.628
15298,39,38,0,52.942788,29.570401,2.838,0.644736,5.676
15299,39,38,0,52.942788,29.570401,2.862,0.684259,5.724
15300,39,38,0,52.942788,29.570401,2.878,0.751447,5.756
15301,39,38,0,52.942788,29.570401,2.942,0.640956,5.884
15302,39,39,1,53.62885,30.0,0.234,0.090418,0.468
15303,39,39,1,53.62885,30.0,0.464,0.166417,0.928
15304,39,39,1,53.62885,30.0,0.694,0.234612,1.388
15305,39,39,1,53.62885,30.0,0.918,0.273289,1.836
15306,39,39,1,53.62885,30.0,1.136,0.3062,2.272
15307,39,39,1,53.62885,30.0,1.348,0.307387,2.696
15308,39,39,1,53.62885,30.0,1.55,0.372698,3.1
15309,39,39,1,53.62885,30.0,1.742,0.429019,3.484
15310,39,39,1,53.62885,30.0,1.922,0.439027,3.844
15311,39,39,1,53.62885,30.0,2.092,0.422063,4.184
15312,39,39,1,53.62885,30.0,2.246,0.525374,4.492
15313,39,39,1,53.62885,30.0,2.386,0.552177,4.772
15314,39,39,1,53.62885,30.0,2.512,0.522999,5.024
15315,39,39,1,53.62885,30.0,2.62,0.648532,5.24
15316,39,39,1,53.62885,30.0,2.712,0.609855,5.424
15317,39,39,1,53.62885,30.0,2.786,0.657014,5.572
15318,39,39,1,53.62885,30.0,2.842,0.713165,5.684
15319,39,39,1,53.62885,30.0,2.878,0.868555,5.756
15320,39,39,1,53.62885,30.0,2.898,0.962535,5.796
15321,39,39,1,53.62885,30.0,2.918,0.68721,5.836
15322,39,39,1,53.62885,30.0,2.972,0.633265,5.944
15323,40,0,0,31.756544,0.0,0.13,0.068755,0.26
15324,40,0,0,31.756544,0.0,0.266,0.114019,0.532
15325,40,0,0,31.756544,0.0,0.508,0.143239,1.016
15326,40,0,0,31.756544,0.0,0.68,0.220589,1.36
15327,40,0,0,31.756544,0.0,0.866,0.20913,1.732
15328,40,0,0,31.756544,0.0,1.108,0.280749,2.216
15329,40,0,0,31.756544,0.0,1.2,0.265279,2.4
15330,40,0,0,31.756544,0.0,1.51,0.291636,3.02
15331,40,0,0,31.756544,0.0,1.546,0.500765,3.092
15332,40,0,0,31.756544,0.0,1.792,0.347212,3.584
15333,40,0,0,31.756544,0.0,1.992,0.628535,3.984
15334,40,0,0,31.756544,0.0,2.044,0.427427,4.088
15335,40,0,0,31.756544,0.0,2.268,0.395914,4.536
15336,40,0,0,31.756544,0.0,2.444,0.942516,4.888
15337,40,0,0,31.756544,0.0,2.458,0.68182,4.916
15338,40,0,0,31.756544,0.0,2.616,0.546029,5.232
15339,40,0,0,31.756544,0.0,2.74,0.51337,5.48
15340,40,0,0,31.756544,0.0,2.828,0.567228,5.656
15341,40,0,0,31.756544,0.0,2.882,0.611919,5.764
15342,40,0,0,31.756544,0.0,2.898,8.866522,5.796
15343,40,1,1,32.160851,1.224989,0.38,0.121637,0.76
15344,40,1,1,32.160851,1.224989,0.398,0.158411,0.796
15345,40,1,1,32.160851,1.224989,0.74,0.172838,1.48
15346,40,1,1,32.160851,1.224989,0.81,0.257984,1.62
15347,40,1,1,32.160851,1.224989,1.08,0.242709,2.16
15348,40,1,1,32.160851,1.224989,1.236,0.346242,2.472
15349,40,1,1,32.160851,1.224989,1.394,0.284292,2.788
15350,40,1,1,32.160851,1.224989,1.67,0.470142,3.34
15351,40,1,1,32.160851,1.224989,1.684,0.435914,3.368
15352,40,1,1,32.160851,1.224989,1.946,0.328986,3.892
15353,40,1,1,32.160851,1.224989,2.112,0.681735,4.224
15354,40,1,1,32.160851,1.224989,2.178,0.468162,4.356
15355,40,1,1,32.160851,1.224989,2.38,0.451472,4.76
15356,40,1,1,32.160851,1.224989,2.55,0.461939,5.1
15357,40,1,1,32.160851,1.224989,2.556,1.195723,5.112
15358,40,1,1,32.160851,1.224989,2.688,0.540862,5.376
15359,40,1,1,32.160851,1.224989,2.79,0.582445,5.58
15360,40,1,1,32.160851,1.224989,2.86,0.623462,5.72
15361,40,1,1,32.160851,1.224989,2.9,1.310005,5.8
15362,40,2,0,32.579491,2.41903,0.128,0.065343,0.256
15363,40,2,0,32.579491,2.41903,0.252,0.10332,0.504
15364,40,2,0,32.579491,2.41903,0.526,0.168662,1.052
15365,40,2,0,32.579491,2.41903,0.616,0.157493,1.232
15366,40,2,0,32.579491,2.41903,0.938,0.278405,1.876
15367,40,2,0,32.579491,2.41903,0.958,0.268352,1.916
15368,40,2,0,32.579491,2.41903,1.278,0.256345,2.556
15369,40,2,0,32.579491,2.41903,1.36,0.407973,2.72
15370,40,2,0,32.579491,2.41903,1.574,0.314986,3.148
15371,40,2,0,32.579491,2.41903,1.79,0.531399,3.58
15372,40,2,0,32.579491,2.41903,1.844,0.354917,3.688
15373,40,2,0,32.579491,2.41903,2.084,0.365808,4.168
15374,40,2,0,32.579491,2.41903,2.224,0.678559,4.448
15375,40,2,0,32.579491,2.41903,2.298,0.43143,4.596
15376,40,2,0,32.579491,2.41903,2.478,0.450418,4.956
15377,40,2,0,32.579491,2.41903,2.63,0.437852,5.26
15378,40,2,0,32.579491,2.41903,2.646,0.977907,5.292
15379,40,2,0,32.579491,2.41903,2.748,0.579708,5.496
15380,40,2,0,32.579491,2.41903,2.832,0.662084,5.664
15381,40,2,0,32.579491,2.41903,2.882,0.767079,5.764
15382,40,2,0,32.579491,2.41903,2.9,1.080669,5.8
15383,40,3,0,33.011917,3.582284,0.126,0.052361,0.252
15384,40,3,0,33.011917,3.582284,0.256,0.109683,0.512
15385,40,3,0,33.011917,3.582284,0.49,0.142477,0.98
15386,40,3,0,33.011917,3.582284,0.652,0.194838,1.304
15387,40,3,0,33.011917,3.582284,0.836,0.20283,1.672
15388,40,3,0,33.011917,3.582284,1.062,0.31086,2.124
15389,40,3,0,33.011917,3.582284,1.16,0.252987,2.32
15390,40,3,0,33.011917,3.582284,1.462,0.275034,2.924
15391,40,3,0,33.011917,3.582284,1.48,0.474832,2.96
15392,40,3,0,33.011917,3.582284,1.738,0.315269,3.476
15393,40,3,0,33.011917,3.582284,1.902,0.543729,3.804
15394,40,3,0,33.011917,3.582284,1.988,0.390504,3.976
15395,40,3,0,33.011917,3.582284,2.21,0.384992,4.42
15396,40,3,0,33.011917,3.582284,2.322,0.747661,4.644
15397,40,3,0,33.011917,3.582284,2.404,0.486131,4.808
15398,40,3,0,33.011917,3.582284,2.566,0.49495,5.132
15399,40,3,0,33.011917,3.582284,2.696,0.494399,5.392
15400,40,3,0,33.011917,3.582284,2.708,1.145055,5.416
15401,40,3,0,33.011917,3.582284,2.796,0.666088,5.592
15402,40,3,0,33.011917,3.582284,2.862,0.689513,5.724
15403,40,3,0,33.011917,3.582284,2.9,1.06734,5.8
15404,40,3,0,33.011917,3.582284,2.956,0.778527,5.912
15405,40,4,1,33.457596,4.715004,0.366,0.117467,0.732
15406,40,4,1,33.457596,4.715004,0.382,0.151184,0.764
15407,40,4,1,33.457596,4.715004,0.714,0.171578,1.428
15408,40,4,1,33.457596,4.715004,0.776,0.238196,1.552
15409,40,4,1,33.457596,4.715004,1.042,0.2159,2.084
15410,40,4,1,33.457596,4.715004,1.182,0.339892,2.364
15411,40,4,1,33.457596,4.715004,1.35,0.252064,2.7
15412,40,4,1,33.457596,4.715004,1.594,0.444307,3.188
15413,40,4,1,33.457596,4.715004,1.632,0.355935,3.264
15414,40,4,1,33.457596,4.715004,1.89,0.341524,3.78
15415,40,4,1,33.457596,4.715004,2.008,0.518268,4.016
15416,40,4,1,33.457596,4.715004,2.122,0.372794,4.244
15417,40,4,1,33.457596,4.715004,2.324,0.416572,4.648
15418,40,4,1,33.457596,4.715004,2.408,0.790997,4.816
15419,40,4,1,33.457596,4.715004,2.498,0.519899,4.996
15420,40,4,1,33.457596,4.715004,2.642,0.487269,5.284
15421,40,4,1,33.457596,4.715004,2.75,1.123276,5.5
15422,40,4,1,33.457596,4.715004,2.834,0.683047,5.668
15423,40,4,1,33.457596,4.715004,2.884,0.752113,5.768
15424,40,4,1,33.457596,4.715004,2.9,0.971004,5.8
15425,40,5,0,33.916004,5.817526,0.124,0.062231,0.248
15426,40,5,0,33.916004,5.817526,0.242,0.095225,0.484
15427,40,5,0,33.916004,5.817526,0.504,0.157724,1.008
15428,40,5,0,33.916004,5.817526,0.592,0.163089,1.184
15429,40,5,0,33.916004,5.817526,0.896,0.235782,1.792
15430,40,5,0,33.916004,5.817526,0.924,0.243561,1.848
15431,40,5,0,33.916004,5.817526,1.236,0.245975,2.472
15432,40,5,0,33.916004,5.817526,1.298,0.357294,2.596
15433,40,5,0,33.916004,5.817526,1.524,0.287552,3.048
15434,40,5,0,33.916004,5.817526,1.702,0.470222,3.404
15435,40,5,0,33.916004,5.817526,1.79,0.324569,3.58
15436,40,5,0,33.916004,5.817526,2.028,0.350051,4.056
15437,40,5,0,33.916004,5.817526,2.102,0.610511,4.204
15438,40,5,0,33.916004,5.817526,2.242,0.379826,4.484
15439,40,5,0,33.916004,5.817526,2.426,0.407186,4.852
15440,40,5,0,33.916004,5.817526,2.48,0.738192,4.96
15441,40,5,0,33.916004,5.817526,2.58,0.519042,5.16
15442,40,5,0,33.916004,5.817526,2.706,0.545865,5.412
15443,40,5,0,33.916004,5.817526,2.78,0.829394,5.56
15444,40,5,0,33.916004,5.817526,2.8,0.731487,5.6
15445,40,5,0,33.916004,5.817526,2.864,0.726122,5.728
15446,40,5,0,33.916004,5.817526,2.9,1.004553,5.8
15447,40,5,0,33.916004,5.817526,2.934,0.803911,5.868
15448,40,6,0,34.386634,6.890257,0.12,0.060321,0.24
15449,40,6,0,34.386634,6.890257,0.246,0.098154,0.492
15450,40,6,0,34.386634,6.890257,0.472,0.139427,0.944
15451,40,6,0,34.386634,6.890257,0.624,0.184139,1.248
15452,40,6,0,34.386634,6.890257,0.806,0.193663,1.612
15453,40,6,0,34.386634,6.890257,1.014,0.260863,2.028
15454,40,6,0,34.386634,6.890257,1.122,0.216416,2.244
15455,40,6,0,34.386634,6.890257,1.408,0.365897,2.816
15456,40,6,0,34.386634,6.890257,1.416,0.342615,2.832
15457,40,6,0,34.386634,6.890257,1.686,0.305046,3.372
15458,40,6,0,34.386634,6.890257,1.804,0.434684,3.608
15459,40,6,0,34.386634,6.890257,1.934,0.33944,3.868
15460,40,6,0,34.386634,6.890257,2.154,0.367219,4.308
15461,40,6,0,34.386634,6.890257,2.188,0.664858,4.376
15462,40,6,0,34.386634,6.890257,2.348,0.428599,4.696
15463,40,6,0,34.386634,6.890257,2.516,0.416958,5.032
15464,40,6,0,34.386634,6.890257,2.538,0.833123,5.076
15465,40,6,0,34.386634,6.890257,2.652,0.537865,5.304
15466,40,6,0,34.386634,6.890257,2.76,0.56538,5.52
15467,40,6,0,34.386634,6.890257,2.8,0.97202,5.6
15468,40,6,0,34.386634,6.890257,2.838,0.707718,5.676
15469,40,6,0,34.386634,6.890257,2.884,0.79185,5.768
15470,40,6,0,34.386634,6.890257,2.9,0.927308,5.8
15471,40,7,1,34.868989,7.933666,0.352,0.11219,0.704
15472,40,7,1,34.868989,7.933666,0.366,0.13515,0.732
15473,40,7,1,34.868989,7.933666,0.688,0.167503,1.376
15474,40,7,1,34.868989,7.933666,0.742,0.233251,1.484
15475,40,7,1,34.868989,7.933666,1.006,0.212118,2.012
15476,40,7,1,34.868989,7.933666,1.126,0.310219,2.252
15477,40,7,1,34.868989,7.933666,1.304,0.252298,2.608
15478,40,7,1,34.868989,7.933666,1.514,0.355617,3.028
15479,40,7,1,34.868989,7.933666,1.582,0.330831,3.164
15480,40,7,1,34.868989,7.933666,1.836,0.330831,3.672
15481,40,7,1,34.868989,7.933666,1.896,0.498333,3.792
15482,40,7,1,34.868989,7.933666,2.066,0.34492,4.132
15483,40,7,1,34.868989,7.933666,2.264,0.604784,4.528
15484,40,7,1,34.868989,7.933666,2.446,0.43702,4.892
15485,40,7,1,34.868989,7.933666,2.584,0.715147,5.168
15486,40,7,1,34.868989,7.933666,2.594,0.657226,5.188
15487,40,7,1,34.868989,7.933666,2.714,0.564343,5.428
15488,40,7,1,34.868989,7.933666,2.804,0.583389,5.608
15489,40,7,1,34.868989,7.933666,2.814,0.932483,5.628
15490,40,7,1,34.868989,7.933666,2.866,0.71306,5.732
15491,40,7,1,34.868989,7.933666,2.924,0.814814,5.848
15492,40,8,0,35.362591,8.948276,0.118,0.059428,0.236
15493,40,8,0,35.362591,8.948276,0.232,0.086699,0.464
15494,40,8,0,35.362591,8.948276,0.482,0.148185,0.964
15495,40,8,0,35.362591,8.948276,0.57,0.158733,1.14
15496,40,8,0,35.362591,8.948276,0.856,0.210186,1.712
15497,40,8,0,35.362591,8.948276,0.892,0.208128,1.784
15498,40,8,0,35.362591,8.948276,1.194,0.237971,2.388
15499,40,8,0,35.362591,8.948276,1.234,0.349109,2.468
15500,40,8,0,35.362591,8.948276,1.476,0.281191,2.952
15501,40,8,0,35.362591,8.948276,1.612,0.407766,3.224
15502,40,8,0,35.362591,8.948276,1.736,0.331101,3.472
15503,40,8,0,35.362591,8.948276,1.974,0.302544,3.948
15504,40,8,0,35.362591,8.948276,1.982,0.565213,3.964
15505,40,8,0,35.362591,8.948276,2.186,0.369433,4.372
15506,40,8,0,35.362591,8.948276,2.328,0.602002,4.656
15507,40,8,0,35.362591,8.948276,2.372,0.498581,4.744
15508,40,8,0,35.362591,8.948276,2.532,0.435293,5.064
15509,40,8,0,35.362591,8.948276,2.624,0.683555,5.248
15510,40,8,0,35.362591,8.948276,2.662,0.575246,5.324
15511,40,8,0,35.362591,8.948276,2.766,0.587337,5.532
15512,40,8,0,35.362591,8.948276,2.826,0.866471,5.652
15513,40,8,0,35.362591,8.948276,2.84,0.776942,5.68
15514,40,8,0,35.362591,8.948276,2.884,0.78466,5.768
15515,40,8,0,35.362591,8.948276,2.9,0.904031,5.8
15516,40,8,0,35.362591,8.948276,2.984,0.800611,5.968
15517,40,9,0,35.866975,9.934651,0.116,0.048954,0.232
15518,40,9,0,35.866975,9.934651,0.236,0.07787,0.472
15519,40,9,0,35.866975,9.934651,0.454,0.125302,0.908
15520,40,9,0,35.866975,9.934651,0.596,0.173749,1.192
15521,40,9,0,35.866975,9.934651,0.776,0.177553,1.552
15522,40,9,0,35.866975,9.934651,0.966,0.220674,1.932
15523,40,9,0,35.866975,9.934651,1.082,0.233356,2.164
15524,40,9,0,35.866975,9.934651,1.336,0.31706,2.672
15525,40,9,0,35.866975,9.934651,1.37,0.267852,2.74
15526,40,9,0,35.866975,9.934651,1.636,0.253648,3.272
15527,40,9,0,35.866975,9.934651,1.706,0.384784,3.412
15528,40,9,0,35.866975,9.934651,1.878,0.333293,3.756
15529,40,9,0,35.866975,9.934651,2.06,0.512876,4.12
15530,40,9,0,35.866975,9.934651,2.1,0.381994,4.2
15531,40,9,0,35.866975,9.934651,2.294,0.405837,4.588
15532,40,9,0,35.866975,9.934651,2.386,0.647817,4.772
15533,40,9,0,35.866975,9.934651,2.464,0.492077,4.928
15534,40,9,0,35.866975,9.934651,2.606,0.483706,5.212
15535,40,9,0,35.866975,9.934651,2.656,0.648831,5.312
15536,40,9,0,35.866975,9.934651,2.722,0.595819,5.444
15537,40,9,0,35.866975,9.934651,2.808,0.599116,5.616
15538,40,9,0,35.866975,9.934651,2.836,0.906791,5.672
15539,40,9,0,35.866975,9.934651,2.866,0.748261,5.732
15540,40,9,0,35.866975,9.934651,2.918,0.847691,5.836
15541,40,10,1,36.381692,10.893395,0.338,0.105275,0.676
15542,40,10,1,36.381692,10.893395,0.35,0.12803,0.7
15543,40,10,1,36.381692,10.893395,0.662,0.156287,1.324
15544,40,10,1,36.381692,10.893395,0.708,0.199547,1.416
15545,40,10,1,36.381692,10.893395,0.97,0.197047,1.94
15546,40,10,1,36.381692,10.893395,1.07,0.269064,2.14
15547,40,10,1,36.381692,10.893395,1.262,0.221553,2.524
15548,40,10,1,36.381692,10.893395,1.434,0.348333,2.868
15549,40,10,1,36.381692,10.893395,1.532,0.298321,3.064
15550,40,10,1,36.381692,10.893395,1.782,0.304822,3.564
15551,40,10,1,36.381692,10.893395,1.792,0.448356,3.584
15552,40,10,1,36.381692,10.893395,2.01,0.361336,4.02
15553,40,10,1,36.381692,10.893395,2.13,0.521374,4.26
15554,40,10,1,36.381692,10.893395,2.214,0.429102,4.428
15555,40,10,1,36.381692,10.893395,2.392,0.413848,4.784
15556,40,10,1,36.381692,10.893395,2.436,0.555382,4.872
15557,40,10,1,36.381692,10.893395,2.546,0.500119,5.092
15558,40,10,1,36.381692,10.893395,2.672,0.50712,5.344
15559,40,10,1,36.381692,10.893395,2.682,0.713419,5.364
15560,40,10,1,36.381692,10.893395,2.772,0.568885,5.544
15561,40,10,1,36.381692,10.893395,2.842,1.004738,5.684
15562,40,10,1,36.381692,10.893395,2.886,0.773933,5.772
15563,40,10,1,36.381692,10.893395,2.9,0.888711,5.8
15564,40,10,1,36.381692,10.893395,2.968,0.743926,5.936
15565,40,11,0,36.90631,11.825136,0.114,0.048561,0.228
15566,40,11,0,36.90631,11.825136,0.224,0.077402,0.448
15567,40,11,0,36.90631,11.825136,0.46,0.134099,0.92
15568,40,11,0,36.90631,11.825136,0.548,0.147903,1.096
15569,40,11,0,36.90631,11.825136,0.814,0.200408,1.628
15570,40,11,0,36.90631,11.825136,0.86,0.181427,1.72
15571,40,11,0,36.90631,11.825136,1.154,0.185618,2.308
15572,40,11,0,36.90631,11.825136,1.172,0.331056,2.344
15573,40,11,0,36.90631,11.825136,1.428,0.258337,2.856
15574,40,11,0,36.90631,11.825136,1.526,0.369757,3.052
15575,40,11,0,36.90631,11.825136,1.684,0.309117,3.368
15576,40,11,0,36.90631,11.825136,1.87,0.427439,3.74
15577,40,11,0,36.90631,11.825136,1.918,0.373455,3.836
15578,40,11,0,36.90631,11.825136,2.13,0.369018,4.26
15579,40,11,0,36.90631,11.825136,2.194,0.496707,4.388
15580,40,11,0,36.90631,11.825136,2.318,0.431876,4.636
15581,40,11,0,36.90631,11.825136,2.478,0.759974,4.956
15582,40,11,0,36.90631,11.825136,2.618,0.508046,5.236
15583,40,11,0,36.90631,11.825136,2.704,0.645842,5.408
15584,40,11,0,36.90631,11.825136,2.728,0.617248,5.456
15585,40,11,0,36.90631,11.825136,2.812,0.618234,5.624
15586,40,11,0,36.90631,11.825136,2.85,0.768355,5.7
15587,40,11,0,36.90631,11.825136,2.868,0.779694,5.736
15588,40,11,0,36.90631,11.825136,2.914,0.873366,5.828
15589,40,12,0,37.440414,12.730528,0.11,0.051999,0.22
15590,40,12,0,37.440414,12.730528,0.224,0.085775,0.448
15591,40,12,0,37.440414,12.730528,0.436,0.126111,0.872
15592,40,12,0,37.440414,12.730528,0.57,0.140204,1.14
15593,40,12,0,37.440414,12.730528,0.748,0.178596,1.496
15594,40,12,0,37.440414,12.730528,0.918,0.23011,1.836
15595,40,12,0,37.440414,12.730528,1.044,0.218203,2.088
15596,40,12,0,37.440414,12.730528,1.268,0.300819,2.536
15597,40,12,0,37.440414,12.730528,1.324,0.280651,2.648
15598,40,12,0,37.440414,12.730528,1.584,0.270446,3.168
15599,40,12,0,37.440414,12.730528,1.612,0.394613,3.224
15600,40,12,0,37.440414,12.730528,1.826,0.292315,3.652
15601,40,12,0,37.440414,12.730528,1.944,0.469939,3.888
15602,40,12,0,37.440414,12.730528,2.044,0.379791,4.088
15603,40,12,0,37.440414,12.730528,2.24,0.385865,4.48
15604,40,12,0,37.440414,12.730528,2.25,0.586331,4.5
